img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0715.jpg,1.0002,284,240.0006,558,1,building,building_1.00,"red, gray, white, brown, large, pink",white
00070007_0715.jpg,482.0004,291,902.0004,543,1,building,building_482.00,"pink, purple, white, large, tall, gray","white, gray"
00070007_0715.jpg,1046.0004,460,1142.0004,533,1,suv,suv_1046.00,"purple, red, double decker, black, pink, large",black
00070007_0715.jpg,85.0002,397,496.9998,639,1,fire truck,fire truck_85.00,"red, double decker, large, white, yellow, parked","red, large"
00070007_0715.jpg,1.0002,549,163.9998,704,1,hose,hose_1.00,"blue, yellow, colorful, white, wooden, multi colored",yellow
00070007_0715.jpg,343.0002,462,450.0006,680,1,firefighter,firefighter_343.00,"standing, walking, young, skiing, red, wearing","standing, wearing"
00070007_0715.jpg,39.0006,484,115.0002,675,1,firefighter,firefighter_39.00,"colorful, blue, green, multi colored, yellow, purple",
00070007_0715.jpg,563.0004,479,593.0004,556,1,firefighter,firefighter_563.00,"walking, standing, blue, green, red, glass",standing
00070007_0715.jpg,736.0002,470,777.0006,547,1,firefighter,firefighter_736.00,"pink, purple, red, black, white, colorful",black
00070007_0715.jpg,91.9998,483,154.0002,615,1,man,man_92.00,"green, colorful, blue, yellow, standing, sitting","green, standing"
00070007_0715.jpg,1.0002,144,1200.0006,500,1,trees,trees_1.00,"white, cloudy, gray, blue, pink, green",green
00070007_0715.jpg,545.0004,349,758.0004,548,1,tree,tree_545.00,"purple, pink, large, green, white, tall",green
00070007_0715.jpg,1.0002,535,1200.0006,800,1,road,road_1.00,"wet, black, gray, paved, concrete, dark","wet, black"
00070007_0715.jpg,17.9994,496,67.9998,565,1,car,car_18.00,"purple, pink, colorful, multi colored, large, yellow",
00070007_0715.jpg,623.0004,477,644.0004,546,1,firefighter,firefighter_623.00,"red, white, metal, pink, silver, tall",
00070007_0715.jpg,1143,258,1200,518,1,building,building_1143.00,"green, glass, tall, white, blue, large",white
