img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0787.jpg,21.0,39.00008899999999,106.00032,208.999981,1,bag,bag_21.00,"orange, red, yellow, brown, pink, blue",brown
00070007_0787.jpg,316.00032,194.999936,377.00064,317.00011,1,bag,bag_316.00,"blue, green, purple, pink, glass, clear",blue
00070007_0787.jpg,199.99968,345.999876,351.0,443.999682,1,dog,dog_200.00,"brown, green, small, blue, swimming, wet","brown, small"
00070007_0787.jpg,211.00032,47.9999725,294.0,216.0000035,1,man,man_211.00,"sitting, standing, metal, wooden, walking, watching",standing
00070007_0787.jpg,26.99951999999999,1.0001849999999877,186.99984,309.000157,1,man,man_27.00,"standing, orange, walking, blonde, large, white","standing, orange"
00070007_0787.jpg,321.99936,25.9999745,394.99968,115.0001515,1,man,man_322.00,"purple, pink, colorful, white, blue, standing",standing
00070007_0787.jpg,336.00048,71.0001555,506.00016,362.0000365,1,man,man_336.00,"standing, smiling, pink, young, walking, white","standing, pink"
00070007_0787.jpg,1.000319999999988,71.00015549999998,960.0,509.0002545,1,water,water_1.00,"blue, calm, clear, wet, large, dark","blue, calm"
00070007_0787.jpg,309.0,68.00010950000001,393.0,233.0000945,1,man,man_309.00,"pink, purple, standing, colorful, orange, smiling","standing, orange"
00070007_0787.jpg,767.0001599999999,44.9999265,878.0001599999999,225.0001415,1,man,man_767.00,"green, blue, standing, sitting, young, white","green, standing"
00070007_0787.jpg,373.99968,43.999996,421.99968,141.000126,1,man,man_374.00,"purple, pink, colorful, white, black, red",
00070007_0787.jpg,254.99952,35.000367,318.99984,174.00012299999997,1,man,man_255.00,"sitting, purple, pink, standing, white, wooden",standing
00070007_0787.jpg,209.00064,27.0001595,238.00032,126.00015050000002,1,person,person_209.00,"pink, purple, black, colorful, green, multi colored",
00070007_0787.jpg,162.0,25.999974500000008,214.99968,128.0000115,1,person,person_162.00,"purple, pink, colorful, black, white, small",black
00070007_0787.jpg,134.00016,24.99978950000001,153.99984,54.9997405,1,woman,woman_134.00,"framed, black, small, white, hanging, square",
00070007_0787.jpg,370.00032,0.9999304999999978,958.00032,90.00010750000001,1,building,building_370.00,"white, black, dark, metal, green, blurry","black, metal"
00070007_0787.jpg,1.000320000000002,0.9996760000000008,90.0,100.999852,1,building,building_1.00,"pink, purple, red, metal, yellow, brown",brown
