img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute
00070007_0344.jpg,372.00096,48.99959999999999,1535.0006399999995,672.99984,1,car,car_372.00,"['white', 'gray', 'green', 'black', 'parked', 'silver']"
00070007_0344.jpg,1.000320000000002,45.999900000000025,178.99968,876.00042,1,man,man_1.00,"['orange', 'standing', 'walking', 'yellow', 'gray', 'black']"
00070007_0344.jpg,1490.99904,1.0006199999999978,1701.99936,440.0001,1,man,man_1491.00,"['standing', 'walking', 'skiing', 'black', 'colorful', 'red']"
00070007_0344.jpg,1687.99968,68.00003999999996,1919.99904,655.99956,1,firefighter,firefighter_1688.00,"['sitting', 'yellow', 'brown', 'tan', 'blue', 'gray']"
00070007_0344.jpg,414.99936,1.000079999999997,663.0,300.00024,1,man,man_415.00,"['orange', 'yellow', 'blue', 'white', 'colorful', 'standing']"
00070007_0344.jpg,0.999360000000138,136.00008000000005,1919.99904,1080.0,1,road,road_1.00,"['gray', 'black', 'paved', 'concrete', 'wet', 'white']"
00070007_0344.jpg,420.99936,618.0003,983.99904,934.00074,1,debris,debris_421.00,"['green', 'gray', 'white', 'metal', 'blue', 'silver']"
00070007_0344.jpg,163.99967999999998,41.00004000000001,395.00064,578.99988,1,woman,woman_164.00,"['standing', 'walking', 'skiing', 'orange', 'black', 'red']"
00070007_0344.jpg,367.00032,17.99982,441.00096,252.00018,1,man,man_367.00,"['green', 'colorful', 'blue', 'yellow', 'red', 'white']"
00070007_0344.jpg,1682.0006400000002,1.000079999999997,1920.0,462.00024,1,firefighter,firefighter_1682.00,"['brown', 'yellow', 'sitting', 'tan', 'gray', 'green']"
00070007_0344.jpg,1394.0006400000002,30.000240000000005,1440.0,140.0004,1,man,man_1394.00,"['pink', 'purple', 'colorful', 'multi colored', 'red', 'yellow']"
00070007_0344.jpg,1455.00096,4.999860000000005,1561.00032,125.99982,1,car,car_1455.00,"['red', 'black', 'orange', 'yellow', 'colorful', 'green']"
00070007_0344.jpg,84.0,102.00006,374.99904,359.0001,1,truck,truck_84.00,"['orange', 'green', 'colorful', 'yellow', 'multi colored', 'white']"
00070007_0344.jpg,1678.99968,1.000080000000004,1784.00064,103.99968,1,truck,truck_1679.00,"['blue', 'green', 'colorful', 'white', 'red', 'yellow']"
