img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute
00070007_0176.jpg,0.9998219999999948,1.0000800000000112,624.000114,198.00024,1,building,building_1.00,"['white', 'green', 'pink', 'purple', 'brown', 'colorful']"
00070007_0176.jpg,134.00000400000005,78.0,688.99962,354.0,1,bus,bus_134.00,"['green', 'double decker', 'white', 'colorful', 'parked', 'long']"
00070007_0176.jpg,765.000576,177.0,791.000208,195.0,1,car,car_765.00,"['pink', 'purple', 'small', 'white', 'red', 'colorful']"
00070007_0176.jpg,79.00042199999999,195.99984,213.000426,294.99983999999995,1,truck,truck_79.00,"['green', 'black', 'parked', 'red', 'metal', 'open']"
00070007_0176.jpg,707.999646,252.00024,773.999826,397.00008,1,man,man_708.00,"['pink', 'purple', 'standing', 'skiing', 'walking', 'black']"
00070007_0176.jpg,403.00026,6.999840000000006,431.000388,336.99984,1,pole,pole_403.00,"['orange', 'wooden', 'tall', 'metal', 'green', 'brown']"
00070007_0176.jpg,707.999646,249.99984,720.0000660000001,384.99984,1,pole,pole_708.00,"['pink', 'purple', 'metal', 'small', 'plastic', 'black']"
00070007_0176.jpg,751.000086,1.0000800000000112,776.0003220000001,234.00024,1,pole,pole_751.00,"['pink', 'red', 'tall', 'purple', 'metal', 'black']"
00070007_0176.jpg,1.000248000000056,184.99992,852.0,479.99976,1,road,road_1.00,"['gray', 'yellow', 'empty', 'paved', 'black', 'green']"
00070007_0176.jpg,110.99983799999998,175.00008,140.99961,210.00024,1,sign,sign_111.00,"['green', 'white', 'black', 'street', 'blue', 'traffic']"
00070007_0176.jpg,114.000156,205.00008000000005,141.000036,222.00024,1,sign,sign_114.00,"['white', 'green', 'black', 'blue', 'street', 'red']"
00070007_0176.jpg,356.000106,284.99976,405.999726,325.99992000000003,1,sign,sign_356.00,"['green', 'wooden', 'small', 'brown', 'yellow', 'gold']"
00070007_0176.jpg,818.000088,169.99992,847.000464,194.99976,1,sign,sign_818.00,"['yellow', 'black', 'white', 'orange', 'red', 'small']"
00070007_0176.jpg,179.99991,1.000080000000004,305.999634,99.00024,1,tree,tree_180.00,"['green', 'blue', 'small', 'tall', 'large', 'glass']"
00070007_0176.jpg,613.999764,76.00008,765.999972,247.99992,1,tree,tree_614.00,"['green', 'tall', 'large', 'purple', 'red', 'big']"
00070007_0176.jpg,1.0002479999999991,96.0,138.000144,309.0,1,crane,crane_1.00,"['green', 'red', 'black', 'metal', 'large', 'tall']"
00070007_0176.jpg,426.0,310.99992,513.999672,331.00008,1,pole,pole_426.00,"['green', 'metal', 'wooden', 'blue', 'silver', 'white']"
00070007_0176.jpg,1.000248000000056,224.00016,852.0,356.00016,1,sidewalk,sidewalk_1.00,"['green', 'concrete', 'white', 'gray', 'long', 'metal']"
00070007_0176.jpg,519.00006,346.00008,596.000412,366.00024,1,debris,debris_519.00,"['green', 'blue', 'metal', 'empty', 'small', 'wooden']"
00070007_0176.jpg,612.9999419999999,58.99992,625.000362,118.00008,1,building,building_613.00,"['green', 'white', 'metal', 'street', 'tall', 'blue']"
