img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute
00070007_0584.jpg,215.0004,357.000075,335.0004,531.000225,1,building,building_215.00,"['purple', 'pink', 'large', 'white', 'colorful', 'black']"
00070007_0584.jpg,297.0006,171.0001125,928.0002,590.0002875,1,building,building_297.00,"['green', 'pink', 'tall', 'large', 'white', 'gray']"
00070007_0584.jpg,835.9997999999999,263.00024999999994,1199.9994,675.0,1,fire truck,fire truck_836.00,"['red', 'pink', 'white', 'purple', 'double decker', 'large']"
00070007_0584.jpg,280.0002,505.9999125000001,469.9998,632.0001375,1,car,car_280.00,"['black', 'red', 'double decker', 'white', 'parked', 'green']"
00070007_0584.jpg,414.9996,1.0000124999999969,882.9996,335.00013750000005,1,smoke,smoke_415.00,"['green', 'white', 'cloudy', 'gray', 'red', 'blue']"
00070007_0584.jpg,1.0002000000000066,1.000349999999969,472.9998,625.0000500000001,1,trees,trees_1.00,"['green', 'tall', 'large', 'red', 'big', 'leafy']"
00070007_0584.jpg,610.0002,183.0002625,766.9998,547.0000875000001,1,tree,tree_610.00,"['green', 'tall', 'palm', 'small', 'large', 'black']"
00070007_0584.jpg,784.0002,1.0000125000000253,1200.0006,378.0003375,1,tree,tree_784.00,"['green', 'tall', 'white', 'large', 'gray', 'metal']"
00070007_0584.jpg,435.9996,540.0,582.9996,675.0,1,firefighter,firefighter_436.00,"['sitting', 'brown', 'tan', 'walking', 'blonde', 'standing']"
00070007_0584.jpg,621.0,639.9999,741.0,675.0,1,firefighter,firefighter_621.00,"['blue', 'open', 'colorful', 'yellow', 'white', 'multi colored']"
00070007_0584.jpg,255.0,483.9996375,288.0,559.9999125,1,firefighter,firefighter_255.00,"['pink', 'purple', 'red', 'white', 'metal', 'blue']"
00070007_0584.jpg,218.0004,484.99965,251.0004,558.9999,1,firefighter,firefighter_218.00,"['pink', 'purple', 'standing', 'sitting', 'walking', 'small']"
00070007_0584.jpg,272.9994,396.9995625,349.9998,495.9997875,1,water,water_273.00,"['purple', 'pink', 'white', 'large', 'colorful', 'black']"
00070007_0584.jpg,339.0006,235.9999125,913.0002,553.9998375,1,building,building_339.00,"['green', 'pink', 'tall', 'large', 'brown', 'gray']"
00070007_0584.jpg,713.9993999999999,0.9996749999999964,1198.9998,178.999875,1,crane,crane_714.00,"['white', 'gray', 'green', 'metal', 'silver', 'large']"
00070007_0584.jpg,433.0002,136.00034999999997,505.9998,348.0003,1,fire,fire_433.00,"['red', 'orange', 'blue', 'tall', 'large', 'green']"
00070007_0584.jpg,509.0004,221.00006250000004,578.0004,354.0000375000001,1,fire,fire_509.00,"['orange', 'large', 'red', 'glass', 'hanging', 'green']"
00070007_0584.jpg,218.9994,557.0002125,790.9998,675.0003375,1,road,road_219.00,"['red', 'brown', 'white', 'metal', 'blue', 'brick']"
