img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0462.jpg,24.999877500000004,135.0,78.00017249999999,198.0,1,car,car_25.00,"purple, pink, metal, black, yellow, silver","purple, pink, metal, black, yellow, silver"
00070007_0462.jpg,70.00023750000003,161.0001,341.00021250000003,309.00006,1,car,car_70.00,"purple, black, pink, parked, colorful, blue","purple, black, pink, parked, colorful, blue"
00070007_0462.jpg,90.000075,149.00004,234.99994500000005,186.00012,1,car,car_90.00,"purple, pink, metal, black, red, green","purple, pink, metal, black, red, green"
00070007_0462.jpg,0.999750000000006,120.00006,284.9997,347.99994000000004,1,fence,fence_1.00,"purple, pink, black, metal, colorful, silver","purple, pink, black, metal, colorful, silver"
00070007_0462.jpg,110.000235,81.9999,121.000065,147.99978000000002,1,flag,flag_110.00,"yellow, red, orange, pink, tall, colorful","yellow, red, orange, pink, tall, colorful"
00070007_0462.jpg,282.0001275,8.000099999999996,305.0001825,129.00006,1,flag,flag_282.00,"red, white, american, blue, colorful, large","red, white, american, blue, colorful, large"
00070007_0462.jpg,310.0002225,66.00006000000002,323.9999475,144.00018,1,flag,flag_310.00,"green, metal, tall, red, white, long","green, metal, tall, red, white, long"
00070007_0462.jpg,372.0002025,20.00016000000001,390.9999675,146.00016,1,flag,flag_372.00,"orange, red, tall, blue, large, long","orange, red, tall, blue, large, long"
00070007_0462.jpg,16.99994250000001,0.9998999999999968,127.9999275,151.00002,1,tree,tree_17.00,"green, large, tall, red, big, leafy","green, large, tall, red, big, leafy"
00070007_0462.jpg,359.00022749999994,136.99998,635.9999925,251.0001,1,truck,truck_359.00,"red, parked, black, maroon, purple, yellow","red, parked, black, maroon, purple, yellow"
00070007_0462.jpg,264.0001125,152.0001,375.9998475,176.00021999999998,1,van,van_264.00,"green, colorful, purple, pink, multi colored, yellow","green, colorful, purple, pink, multi colored, yellow"
00070007_0462.jpg,0.999750000000006,189.0,645.0,360.0,1,road,road_1.00,"purple, gray, concrete, pink, brown, black","purple, gray, concrete, pink, brown, black"
00070007_0462.jpg,331.0001325,239.00004,411.9998775,318.99996,1,debris,debris_331.00,"pink, purple, black, red, metal, brown","pink, purple, black, red, metal, brown"
00070007_0462.jpg,407.9995875,49.999860000000005,419.9998125,145.99998,1,flag,flag_408.00,"white, tall, black, metal, long, large","white, tall, black, metal, long, large"
00070007_0462.jpg,133.99971750000003,0.9999000000000108,532.9999425000001,138.99978,1,trees,trees_134.00,"green, yellow, large, tall, blue, white","green, yellow, large, tall, blue, white"
00070007_0462.jpg,29.000167500000003,136.99980000000002,383.0000325,210.99996,1,cars,cars_29.00,"purple, pink, metal, colorful, yellow, white","purple, pink, metal, colorful, yellow, white"
00070007_0462.jpg,69.99991500000002,302.99994,127.999605,327.00006,1,debris,debris_70.00,"purple, pink, black, colorful, blue, small","purple, pink, black, colorful, blue, small"
00070007_0462.jpg,155.9997,289.9998,191.99973,309.99996000000004,1,debris,debris_156.00,"black, small, white, silver, gray, large","black, small, white, silver, gray, large"
00070007_0462.jpg,499.0000575000001,219.99996,579.9998025000001,253.9998,1,debris,debris_499.00,"red, open, small, white, black, metal","red, open, small, white, black, metal"
00070007_0462.jpg,395.0002575,307.99998,630.9999525,359.00010000000003,1,debris,debris_395.00,"black, metal, white, gray, long, wooden","black, metal, white, gray, long, wooden"
