img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0430.jpg,263.9997,164.000025,319.9995,261.000225,1,firefighter,firefighter_264.00,"sitting, pink, brown, purple, tan, old","sitting, pink, brown, purple, tan, old"
00070007_0430.jpg,364.99995000000007,258.9998625,475.99965,379.9996875,1,firefighter,firefighter_365.00,"green, colorful, brown, pink, yellow, orange","green, colorful, brown, pink, yellow, orange"
00070007_0430.jpg,615.00015,255.00015,684.0004499999999,483.0003,1,firefighter,firefighter_615.00,"standing, walking, sitting, old, looking, wearing","standing, walking, sitting, old, looking, wearing"
00070007_0430.jpg,1.0003500000000258,1.0000124999999684,495.00045,486.0003375,1,tree,tree_1.00,"brown, large, wooden, old, black, gray","brown, large, wooden, old, black, gray"
00070007_0430.jpg,430.0002,208.0002375,574.0002,565.0003125000001,1,firefighter,firefighter_430.00,"standing, walking, green, wearing, yellow, black","standing, walking, green, wearing, yellow, black"
00070007_0430.jpg,448.0002,248.0000625,484.0002,320.0002875,1,firefighter,firefighter_448.00,"green, blue, white, orange, metal, sitting","green, blue, white, orange, metal, sitting"
00070007_0430.jpg,401.99985,309.999825,485.99955,382.999725,1,firefighter,firefighter_402.00,"brown, green, yellow, tan, blue, black","brown, green, yellow, tan, blue, black"
00070007_0430.jpg,319.99995,331.000425,349.99965,361.000125,1,man,man_320.00,"pink, purple, white, black, small, red","pink, purple, white, black, small, red"
00070007_0430.jpg,559.00035,357.99975,733.0000500000001,415.9998,1,stretcher,stretcher_559.00,"wooden, brown, blue, wood, metal, empty","wooden, brown, blue, wood, metal, empty"
00070007_0430.jpg,194.0004,355.00005,572.0004,535.99995,1,junk vehicle,junk vehicle_194.00,"black, green, blue, large, metal, gray","black, green, blue, large, metal, gray"
00070007_0430.jpg,671.99985,485.9996625,899.9995500000001,673.9999875,1,motor,motor_672.00,"metal, black, gray, green, silver, blue","metal, black, gray, green, silver, blue"
00070007_0430.jpg,229.00005,214.0003125,379.00035,347.0002875,1,debris,debris_229.00,"purple, pink, wooden, brown, colorful, wood","purple, pink, wooden, brown, colorful, wood"
00070007_0430.jpg,37.00034999999998,480.0002625,281.00025,598.0003875,1,debris,debris_37.00,"white, green, red, black, blue, dirty","white, green, red, black, blue, dirty"
00070007_0430.jpg,117.0,264.0002625,145.9998,300.0000375,1,firefighter,firefighter_117.00,"pink, black, purple, white, red, small","pink, black, purple, white, red, small"
00070007_0430.jpg,1.0003500000000258,11.999812499999962,900.00045,368.9998875,1,wall,wall_1.00,"brown, large, bare, gray, tall, black","brown, large, bare, gray, tall, black"
00070007_0430.jpg,0.9998999999999968,384.99975,81.9999,457.99965,1,person,person_1.00,"gray, brown, black, red, small, orange","gray, brown, black, red, small, orange"
