img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0233.jpg,219.9996435,365.0002290000001,726.9997925,583.0000110000001,1,bucket,bucket_220.00,"green, blue, gray, brown, metal, dirty","green, blue, gray, brown, metal, dirty"
00070007_0233.jpg,1.0000880000000194,1.0002959999999916,196.000468,229.000068,1,building,building_1.00,"brown, brick, tall, tan, large, beige","brown, brick, tall, tan, large, beige"
00070007_0233.jpg,754.0004905,10.999989000000014,836.0001555,204.999795,1,building,building_754.00,"red, glass, white, green, large, tall","red, glass, white, green, large, tall"
00070007_0233.jpg,188.0001835,180.000117,316.00054050000006,278.000019,1,car,car_188.00,"white, parked, blue, yellow, silver, green","white, parked, blue, yellow, silver, green"
00070007_0233.jpg,74.00021949999999,197.00010000000003,174.9998785,233.000064,1,car,car_74.00,"red, double decker, blue, white, large, parked","red, double decker, blue, white, large, parked"
00070007_0233.jpg,447.99957150000006,119.000178,515.9996825000001,324.00027,1,man,man_448.00,"standing, sitting, walking, black, watching, looking","standing, sitting, walking, black, watching, looking"
00070007_0233.jpg,518.000278,124.000173,593.000166,323.000271,1,man,man_518.00,"pink, purple, standing, sitting, black, red","pink, purple, standing, sitting, black, red"
00070007_0233.jpg,408.0002465,3.0002939999999683,458.0004515,404.00019,1,pole,pole_408.00,"green, tall, metal, gray, blue, black","green, tall, metal, gray, blue, black"
00070007_0233.jpg,730.999725,68.00022899999999,749.999719,275.000319,1,pole,pole_731.00,"red, white, metal, blue, tall, gray","red, white, metal, blue, tall, gray"
00070007_0233.jpg,1.0000880000000052,289.000008,417.999868,594.0,1,sidewalk,sidewalk_1.00,"blue, gray, wet, paved, concrete, green","blue, gray, wet, paved, concrete, green"
00070007_0233.jpg,278.000133,168.99983099999997,413.000267,299.999997,1,tent,tent_278.00,"blue, green, purple, black, colorful, red","blue, green, purple, black, colorful, red"
00070007_0233.jpg,1.0005074999999977,1.0002960000000058,84.0002605,113.000184,1,tree,tree_1.00,"green, leafy, large, tall, small, hanging","green, leafy, large, tall, small, hanging"
00070007_0233.jpg,136.9998905,9.000287999999998,412.9998475,201.000096,1,tree,tree_137.00,"green, tall, large, leafy, big, white","green, tall, large, leafy, big, white"
00070007_0233.jpg,475.0002695,0.9997019999999992,826.0001145,217.999782,1,tree,tree_475.00,"green, tall, large, red, leafy, white","green, tall, large, red, leafy, white"
00070007_0233.jpg,1.0000880000000052,241.999758,291.00043800000003,398.999898,1,road,road_1.00,"yellow, gray, paved, white, concrete, painted","yellow, gray, paved, white, concrete, painted"
00070007_0233.jpg,562.9996235,151.999848,628.9995585,295.999704,1,man,man_563.00,"sitting, standing, purple, black, pink, orange","sitting, standing, purple, black, pink, orange"
00070007_0233.jpg,509.000325,176.00012099999998,587.000477,305.999991,1,man,man_509.00,"purple, pink, black, orange, sitting, standing","purple, pink, black, orange, sitting, standing"
00070007_0233.jpg,118.000316,226.000071,768.000464,594.000297,1,grass,grass_118.00,"blue, green, metal, gray, white, brown","blue, green, metal, gray, white, brown"
00070007_0233.jpg,1.000087999999998,210.000087,37.999988,241.000353,1,car,car_1.00,"colorful, green, yellow, multi colored, white, large","colorful, green, yellow, multi colored, white, large"
