img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0393.jpg,1.000070000000008,306.000261,134.99975,426.000127,1,bush,bush_1.00,"purple, pink, metal, small, green, white","purple, pink, metal, small, green, white"
00070007_0393.jpg,157.00032,138.000219,857.99992,418.000289,1,car,car_157.00,"green, white, parked, silver, blue, gray","green, white, parked, silver, blue, gray"
00070007_0393.jpg,18.999875000000003,1.0001949999999908,67.999425,431.000241,1,pole,pole_19.00,"metal, white, gray, pink, purple, tall","metal, white, gray, pink, purple, tall"
00070007_0393.jpg,179.99999,77.99971200000002,533.00045,201.999784,1,truck,truck_180.00,"red, double decker, white, large, parked, orange","red, double decker, white, large, parked, orange"
00070007_0393.jpg,0.9995850000000814,316.999823,969.999515,573.999713,1,road,road_1.00,"gray, white, concrete, paved, cement, painted","gray, white, concrete, paved, cement, painted"
00070007_0393.jpg,277.99957499999994,409.999877,429.999545,504.999747,1,tire,tire_278.00,"black, brown, round, white, red, gray","black, brown, round, white, red, gray"
00070007_0393.jpg,1.0000699999999938,299.999952,572.00027,535.000144,1,sidewalk,sidewalk_1.00,"white, gray, concrete, cement, painted, green","white, gray, concrete, cement, painted, green"
00070007_0393.jpg,0.9995850000000814,1.0001949999999908,969.999515,171.000053,1,trees,trees_1.00,"green, red, tall, leafy, large, white","green, red, tall, leafy, large, white"
00070007_0393.jpg,1.000070000000008,73.99979300000001,143.00031,380.999675,1,wall,wall_1.00,"purple, pink, brown, brick, concrete, gray","purple, pink, brown, brick, concrete, gray"
00070007_0393.jpg,206.99994,152.9997,254.00032,188.999832,1,man,man_207.00,"white, red, sitting, clear, driving, small","white, red, sitting, clear, driving, small"
00070007_0393.jpg,246.99983,154.999803,274.99985,187.999637,1,man,man_247.00,"red, white, small, green, standing, open","red, white, small, green, standing, open"
00070007_0393.jpg,313.000085,152.99998699999998,348.999695,184.000005,1,man,man_313.00,"red, black, small, open, white, clear","red, black, small, open, white, clear"
00070007_0393.jpg,842.9998400000001,177.999983,970.0,332.00016500000004,1,car,car_843.00,"white, parked, blue, black, small, large","white, parked, blue, black, small, large"
