img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0732.jpg,1.0000599999999975,64.9999035,125.00006,112.9997925,1,building,building_1.00,"red, large, white, green, glass, pink","red, large, white, green, glass, pink"
00070007_0732.jpg,328.00015,79.0001325,440.00005,109.0002015,1,building,building_328.00,"purple, pink, white, black, large, small","purple, pink, white, black, large, small"
00070007_0732.jpg,146.00008000000005,92.999808,298.99996,163.999836,1,suv,suv_146.00,"pink, purple, colorful, metal, white, red","pink, purple, colorful, metal, white, red"
00070007_0732.jpg,516.00027,110.9998125,568.00029,137.9999115,1,car,car_516.00,"yellow, pink, colorful, red, purple, multi colored","yellow, pink, colorful, red, purple, multi colored"
00070007_0732.jpg,605.00003,14.0000445,610.00033,133.9999515,1,pole,pole_605.00,"green, metal, tall, white, wooden, small","green, metal, tall, white, wooden, small"
00070007_0732.jpg,0.9997499999999492,130.99998150000002,619.99969,184.9998105,1,road,road_1.00,"yellow, gray, wet, concrete, paved, brown","yellow, gray, wet, concrete, paved, brown"
00070007_0732.jpg,252.00024,1.000174500000007,540.00016,113.0001615,1,trees,trees_252.00,"purple, pink, green, tall, white, large","purple, pink, green, tall, white, large"
00070007_0732.jpg,0.99975000000002,1.000174500000007,207.99977,111.0001815,1,trees,trees_1.00,"green, red, large, tall, big, white","green, red, large, tall, big, white"
00070007_0732.jpg,363.00008,105.0002415,473.99992,154.0001205,1,truck,truck_363.00,"purple, metal, pink, black, colorful, silver","purple, metal, pink, black, colorful, silver"
00070007_0732.jpg,0.9997499999999492,134.00013599999997,619.99969,369.0,1,debris,debris_1.00,"brown, wooden, wet, empty, dirt, dirty","brown, wooden, wet, empty, dirt, dirty"
00070007_0732.jpg,99.9998,98.9999325,168.9996,147.9998115,1,debris,debris_100.00,"red, pink, wooden, white, metal, sitting","red, pink, wooden, white, metal, sitting"
00070007_0732.jpg,364.99989,92.9999925,403.99975,113.0001615,1,van,van_365.00,"purple, digital, black, white, blue, pink","purple, digital, black, white, blue, pink"
00070007_0732.jpg,169.00021999999996,16.000024500000002,331.00002,115.0001415,1,building,building_169.00,"pink, red, white, large, purple, tall","pink, red, white, large, purple, tall"
00070007_0732.jpg,523.00007,78.0001425,590.00037,115.0001415,1,building,building_523.00,"pink, purple, white, colorful, large, small","pink, purple, white, colorful, large, small"
00070007_0732.jpg,586.9998800000001,80.0001225,620.0,114.00015150000002,1,building,building_587.00,"white, green, pink, purple, small, metal","white, green, pink, purple, small, metal"
00070007_0732.jpg,179.99995,111.999987,203.00009,172.000125,1,woman,woman_180.00,"pink, purple, small, metal, wooden, red","pink, purple, small, metal, wooden, red"
00070007_0732.jpg,207.99977,110.000007,228.99979,170.000145,1,man,man_208.00,"standing, metal, gray, sitting, blue, white","standing, metal, gray, sitting, blue, white"
