img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0296.jpg,414.0000720000001,152.999938,450.00036,180.99991,1,car,car_414.00,"pink, red, purple, parked, yellow, small","pink, red, purple, parked, yellow, small"
00070007_0296.jpg,302.9999399999999,138.000226,637.99974,171.00010200000003,1,cars,cars_303.00,"pink, colorful, purple, long, green, white","pink, colorful, purple, long, green, white"
00070007_0296.jpg,0.9998640000000024,103.999896,66.99996,189.999992,1,fire truck,fire truck_1.00,"pink, purple, red, white, double decker, yellow","pink, purple, red, white, double decker, yellow"
00070007_0296.jpg,52.99991999999999,112.000252,191.999808,189.000084,1,fire truck,fire truck_53.00,"purple, pink, white, yellow, red, colorful","purple, pink, white, yellow, red, colorful"
00070007_0296.jpg,254.9996639999999,47.999770000000005,624.9998879999999,89.99991,1,pole,pole_255.00,"black, metal, blue, street, overhead, electric","black, metal, blue, street, overhead, electric"
00070007_0296.jpg,617.000004,68.99984,634.000284,186.999904,1,pole,pole_617.00,"yellow, tall, metal, pink, red, black","yellow, tall, metal, pink, red, black"
00070007_0296.jpg,1.00018799999998,161.99983800000004,648.000324,363.999818,1,road,road_1.00,"gray, wet, black, paved, asphalt, concrete","gray, wet, black, paved, asphalt, concrete"
00070007_0296.jpg,337.000176,42.999866,373.000464,54.999854000000006,1,sign,sign_337.00,"green, blue, black, white, small, street","green, blue, black, white, small, street"
00070007_0296.jpg,242.000136,35.000056,255.000312,63.999936000000005,1,traffic light,traffic light_242.00,"green, yellow, hanging, white, gold, framed","green, yellow, hanging, white, gold, framed"
00070007_0296.jpg,164.99991599999998,115.00015799999996,337.999716,274.00009,1,truck,truck_165.00,"purple, pink, black, large, big, white","purple, pink, black, large, big, white"
00070007_0296.jpg,300.999888,37.000054000000006,314.000064,65.000026,1,traffic light,traffic light_301.00,"orange, red, black, hanging, traffic, metal","orange, red, black, hanging, traffic, metal"
00070007_0296.jpg,373.99968,34.999874000000005,386.999856,62.999846000000005,1,traffic light,traffic light_374.00,"green, traffic, electric, yellow, street, hanging","green, traffic, electric, yellow, street, hanging"
00070007_0296.jpg,454.99968,161.000112,648.0,196.00016800000003,1,field,field_455.00,"pink, green, colorful, purple, white, blue","pink, green, colorful, purple, white, blue"
