img_name,xmin,ymin,xmax,ymax,class_confidence,class,class_tmp,attribute,attribute_refine
00070007_0669.jpg,2529.000064,105.0,4212.000128,776.0,1,ambulance,ambulance_2529.00,"white, red, large, parked, big, double decker","white, red, large, parked, big, double decker"
00070007_0669.jpg,1205.0017919999998,608.0,5060.000448,2237.0,1,car,car_1205.00,"black, parked, blue, large, old, white","black, parked, blue, large, old, white"
00070007_0669.jpg,0.99865600000021,1282.0,6016.0,4000.0,1,grass,grass_1.00,"green, grassy, tall, short, long, brown","green, grassy, tall, short, long, brown"
00070007_0669.jpg,5101.002496,1424.0,6016.000000000001,1983.0,1,debris,debris_5101.00,"black, gray, piled, large, laying, dead","black, gray, piled, large, laying, dead"
00070007_0669.jpg,2125.997248,221.0,2746.000192,589.0,1,fire truck,fire truck_2126.00,"red, large, white, parked, double decker, big","red, large, white, parked, double decker, big"
00070007_0669.jpg,1931.00064,326.0,2150.001088,524.0,1,truck,truck_1931.00,"parked, black, white, gray, small, blue","parked, black, white, gray, small, blue"
00070007_0669.jpg,1835.003328,370.0,1931.00064,460.0,1,car,car_1835.00,"white, blue, parked, gray, silver, black","white, blue, parked, gray, silver, black"
00070007_0669.jpg,1468.000256,367.0,1691.001344,493.0,1,suv,suv_1468.00,"white, parked, silver, gray, small, black","white, parked, silver, gray, small, black"
00070007_0669.jpg,1334.998528,379.0,1486.998784,459.0,1,car,car_1335.00,"red, white, parked, silver, gray, purple","red, white, parked, silver, gray, purple"
00070007_0669.jpg,1130.00032,376.0,1277.9999360000002,436.0,1,car,car_1130.00,"white, gray, silver, black, blue, small","white, gray, silver, black, blue, small"
00070007_0669.jpg,1360.001024,356.0,1468.000256,388.0,1,car,car_1360.00,"red, white, pink, parked, purple, blue","red, white, pink, parked, purple, blue"
00070007_0669.jpg,4129.999040000001,389.0,4921.000768,1131.0,1,people,people_4130.00,"standing, watching, blue, walking, sitting, white","standing, watching, blue, walking, sitting, white"
00070007_0669.jpg,5062.999424,495.0,5734.0,1163.0,1,people,people_5063.00,"walking, standing, watching, sitting, talking, wearing","walking, standing, watching, sitting, talking, wearing"
00070007_0669.jpg,5881.999616,565.0,6016.000000000001,815.0,1,fire truck,fire truck_5882.00,"red, parked, white, pink, small, driving","red, parked, white, pink, small, driving"
00070007_0669.jpg,3401.001216,398.0,3939.99872,676.0,1,people,people_3401.00,"sitting, standing, white, small, large, brown","sitting, standing, white, small, large, brown"
00070007_0669.jpg,0.99865600000021,769.0,5998.000128,1626.0,1,road,road_1.00,"black, gray, paved, wet, concrete, white","black, gray, paved, wet, concrete, white"
